Open,High,Low,Close,Adj Close,Volume
175.350006,176.149994,172.130005,175,175,57953800
174.600006,179.729996,172.729996,177.940002,177.940002,69887000
176.130005,179.350006,175.580002,177.479996,177.479996,56244900
176.059998,178.570007,173.169998,173.789993,173.789993,50869700
173.919998,174.75,167.410004,170.660004,170.660004,64761900
171.119995,180.550003,169.800003,177.289993,177.289993,90389400
188.389999,191.080002,181.229996,182.470001,182.470001,118984100
185.800003,186,176.919998,178.009995,178.009995,82038200
177.919998,188.809998,177,187.440002,187.440002,109786100
186.559998,187.199997,182.369995,184.860001,184.860001,68982300
184.679993,185.210007,179.660004,181.570007,181.570007,55893100
182.300003,183.949997,180.690002,183.009995,183.009995,63029500
184.970001,188.800003,182.550003,182.580002,182.580002,61992100
184.399994,187.970001,182.009995,187.350006,187.350006,63678300
186.539993,197.759995,186.360001,196.369995,196.369995,95737100
195.169998,198.720001,194.050003,197.419998,197.419998,72746500
199.550003,203.199997,195.259995,197.880005,197.880005,95438100
